,Date,Open,High,Low,Close,Adj Close,Volume,SMA10,EMA10,SMA20,EMA20,SMA30,EMA30,SMA50,EMA50,SMA100,EMA100,SMA200,EMA200,RSI,STOCH_S,STOCH_M,CCI,ADX,ADX_D+,ADX_D-,AWS,MOM,MACD,MACD_S,STOCHRSI_K,STOCHRSI_D,WILLIAM,ULTIMATE
157,2015-03-02,210.77999877929688,212.05999755859375,207.10000610351562,207.5,181.595703125,577315400.0,206.0460006713867,206.92055600009095,205.19300003051757,204.67749312386556,202.4616668701172,202.43232335153314,198.0856005859375,197.63324174199002,185.34969985961914,184.34614200053326,,,55.75013907531478,79.02052918003453,78.6160854492153,87.98663821858884,11.511580918335644,20.433499779414962,21.768221640411895,6.8981764400706425,-0.94000244140625,3.11523295378214,3.0333313884348163,56.490989701519844,58.70992925086901,-36.20119788053308,57.243545181664835
158,2015-03-09,207.74000549316406,208.7899932861328,204.39999389648438,205.8300018310547,180.1342010498047,613490300.0,206.08600158691405,206.72227342390255,205.66300048828126,204.78725585788357,202.79866689046224,202.6515284147281,198.49240051269533,197.9546833141102,185.8199998474121,184.7715649674743,,,53.41065643396465,67.08582050238543,76.7188858559817,24.21202426699766,11.515474841483885,19.182738180824614,24.200483138096303,7.420409842098451,0.4000091552734375,2.8345172969744397,2.9935685701427412,45.185623934919846,55.217198341256605,-47.25346857204602,52.65569148600995
159,2015-03-16,206.7100067138672,211.27000427246094,205.86000061035156,210.41000366210938,184.1424102783203,755050500.0,206.702001953125,207.39276983084923,206.10050048828126,205.3227556487622,203.17266693115235,203.15207520488173,198.9726007080078,198.44312724932587,186.3692999267578,185.2792568228136,,,58.54815883026711,66.53430938413807,70.88021968885268,91.97177270971578,10.889116602089334,21.176838310777473,22.372914633366122,7.417175248089961,6.160003662109375,2.9476374578277387,2.9843823476797406,47.69314345553789,49.7899190306592,-16.94240539500671,62.22624473385365
161,2015-03-23,210.4199981689453,211.11000061035156,204.1199951171875,205.74000549316406,180.85914611816406,581117700.0,207.11300201416014,207.0922672239974,206.22050094604492,205.36249372918144,203.3403335571289,203.31903844928704,199.45720092773436,198.72927933731953,186.8442999267578,185.68442016282054,,,52.22440846346835,63.534157465576754,65.71809578403342,26.081991050317974,10.699043403758253,19.17325008211993,22.61132313532548,6.563439896527456,4.1100006103515625,2.630137587949889,2.913533395733771,43.4680541803049,45.44894052358755,-45.20165363621701,53.118421591525184
162,2015-03-30,206.97999572753906,208.61000061035156,204.50999450683594,206.44000244140625,181.47451782226562,447153600.0,207.26000213623047,206.97367362716264,206.33050079345702,205.4651136065362,203.51800028483072,203.52039096490762,199.85820098876954,199.03166063551902,187.295,186.09542179209947,,,53.043108730796305,65.84071216730706,65.30305967234064,8.718510086006297,10.522546862450822,18.092001301572267,21.336189005121895,5.187704153621894,1.470001220703125,2.407251263113892,2.8122769692097953,43.72176892464502,44.960988853495934,-40.33380446685512,47.23451511259299
163,2015-04-06,205.3699951171875,210.08999633789062,205.2100067138672,210.0399932861328,184.63917541503906,443228200.0,208.31900177001953,207.53118629242994,206.4985008239746,205.90081643316444,203.8816665649414,203.9410104695028,200.33320098876953,199.46335995515093,187.76129989624025,186.5695717226744,,,57.113442123860786,66.38847859242848,65.25444940843744,63.13912888109083,9.951468432911932,18.9168468542764,19.897868941872435,4.423615758559265,10.589996337890625,2.4923709191537853,2.7482957591985935,42.4782347708708,43.22268595860692,-15.299106119642447,51.20010132297433
164,2015-04-13,209.8699951171875,211.0399932861328,207.00999450683594,207.9499969482422,182.80191040039062,509113900.0,208.55900115966796,207.6073336843958,206.5360008239746,206.09597648221947,204.1233332316081,204.19965475845373,200.7310009765625,199.79616924899764,188.17139984130858,186.99294647961634,,,54.17730165632473,71.5113128637844,67.91350120783999,65.86376142379058,9.317399822661441,19.180214530828316,18.77241057977852,4.591968895407263,2.399993896484375,2.36393366637148,2.671423340633171,48.55656135992001,44.91885501847861,-29.833150822149218,49.61082712432305
165,2015-04-20,209.05999755859375,211.97000122070312,208.89999389648438,211.64999389648438,186.05445861816406,406927200.0,208.74600067138672,208.34236281386646,206.71850051879883,206.62493052167326,204.5816665649414,204.680321799617,201.20480072021485,200.26102511752654,188.6347998046875,187.4812048443068,,,58.267577637019244,83.58824769455835,73.8293463835904,115.99038587725698,8.980989070646,19.40672042506581,17.69710621851085,4.658615067425899,1.8699951171875,2.5315232258306253,2.643443317672662,62.357858303900656,51.130884811563824,-4.102999974533323,57.28912314782947
166,2015-04-27,212.3300018310547,212.47999572753906,207.6199951171875,210.72000122070312,185.2368927001953,556611100.0,208.69400024414062,208.77466070601858,207.21000061035156,207.0149372549142,205.05499979654948,205.06997853646126,201.65820068359375,200.6711810431413,189.1074998474121,187.941379029978,,,56.89292471927436,84.67519302070889,79.92491785968389,91.55084361278729,8.386030658653477,18.059866803442233,18.29675612509384,4.86458538279814,-0.5200042724609375,2.5597888697795668,2.626712428094043,61.77532518203863,57.56324828195311,-12.038270141190813,59.14960130294422
167,2015-05-04,211.22999572753906,212.02000427246094,206.75999450683594,211.6199951171875,186.02806091308594,563435800.0,208.78999938964844,209.29199423532202,207.4650001525879,207.45351419417833,205.7576665242513,205.49256025134682,202.08360046386719,201.10054630094703,189.5756997680664,188.41026251685344,,,57.92737686356931,92.65879026790928,86.97407699439218,79.21507835148324,8.082653865469839,16.708306025541038,18.151049540132743,5.151027006261501,0.959991455078125,2.6245573190912523,2.6262814062934847,68.19392921959215,64.10903756851049,-5.882359080548064,61.73374321648318
168,2015-05-11,211.57000732421875,212.61000061035156,208.6199951171875,212.44000244140625,186.7489013671875,462547700.0,209.28399963378905,209.86435936370097,207.66500015258788,207.92841783677147,206.5566665649414,205.94078232812484,202.47880065917968,201.54523085547484,190.06829986572265,188.886098951003,,,58.89524623756487,93.35901264279737,90.2309986438052,98.11416762560421,7.612922287127961,16.59760513296744,17.105309810058593,5.435938083424304,4.94000244140625,2.7108060352236407,2.643186332079516,67.37432744613247,65.78119394925443,-2.0023328498690693,68.83605635217519
169,2015-05-18,212.24000549316406,213.77999877929688,212.16000366210938,212.99000549316406,187.23245239257812,345719900.0,210.0,210.432658659967,208.04300079345703,208.41047380404694,207.1086669921875,206.39557091941768,202.83100067138673,201.99404554714891,190.6074998474121,189.36340403104577,,,59.56711422343175,94.64577561378712,93.55452617483127,126.35185757066165,7.332890854859244,17.96442031683873,16.684996747095123,5.794204352883753,7.160003662109375,2.791362326519163,2.672821530967446,72.66216409708623,69.41014025427029,-8.177981228221483,69.09867268774997
